"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774056658714640492","Sun Mar 31 07:21:55 +0000 2024","0","@worksfess Pantesan gen z kerja 3 bulan udah minta resign pake lanyard aja udah disamain kayak anjing peliharaan","1774336305180315672","","worksfess","in","","0","0","0","https://twitter.com/odankerwin/status/1774336305180315672","1748678391816151040","odankerwin"
"1774332304028221700","Sun Mar 31 07:06:01 +0000 2024","0","Gen Z dan Transformasi Budaya Perusahaan: Membawa Perubahan ke Tempat Kerja https://t.co/5X3iFWCHsm","1774332304028221700","","","in","Indonesia","0","0","0","https://twitter.com/kompasiana/status/1774332304028221700","23786106","kompasiana"
"1774278187520065905","Sun Mar 31 03:30:59 +0000 2024","1","aduh gua eneg bgttt dengerin curhatan sodara gen z yg baru lulus trus kerja bentar resign karena capek pulang ke jogja disuruh berbaur sama orang sana tp gamauuu dan ngerasa di press terus AAKKK itu duit kuliah lu tante tante lu yg bayarin cokkkk ","1774278187520065905","","","in","","0","2","0","https://twitter.com/bodyrestt/status/1774278187520065905","1073962871447445505","bodyrestt"
"1774154835014938861","Sun Mar 31 01:43:02 +0000 2024","0","@convomfs dikit gen z fokus kerja aja nder","1774251021830942911","","convomfs","in","","0","0","0","https://twitter.com/abditorrry/status/1774251021830942911","1131527443490074624","abditorrry"
"1774229002003325232","Sun Mar 31 00:15:32 +0000 2024","1","dulu tahun 2015 camtu kot member sampai kene kerja grab 2 tahun nak tunggu HO placement sebab takde kekosongan. Tapi mungkin sebab zaman pun dah berubah kitorang Gen Z lahir 90an siapa jadi doktor kira hero sekampung anak harapan dunia akhirat.","1774229002003325232","","","in","Kuantan - Shah Alam","0","1","0","https://twitter.com/skyofsolitude/status/1774229002003325232","1522162265679855616","skyofsolitude"
"1774163033818075600","Sat Mar 30 19:53:24 +0000 2024","0","menurut gw ini series ok bgt deh buat orang orang yang pengen engeh ambience awal masuk kerja insightful dan gue bisa relatable. esp buat gen z ","1774163033818075600","","","in","🍉","0","1","0","https://twitter.com/echlatales/status/1774163033818075600","1652022078999244800","echlatales"
"1774017182898573706","Sat Mar 30 15:11:56 +0000 2024","2","@worksfess Samaaa udah up skill ngikutin gaya kerja gen z dll tetep berakhir di interview","1774092201259417611","","worksfess","in","wkwkland","0","0","0","https://twitter.com/Lida_Lidud/status/1774092201259417611","302957211","Lida_Lidud"
"1773749663889576289","Sat Mar 30 13:52:39 +0000 2024","0","@s_yuni_r @119kty @collegemenfess Tapi yg seumuran dg gen Z juga banyak kok Kak. Apalagi yg karyawan2 lulusan SMA SMK dan baru bisa kuliah setelah kerja. Jadi bisa aja ada mahasiswanya yg memang tertarik sambil magang ga menutup kemungkinan. Cuma untuk keterlibatan hal ini belum tau valid tidaknya.","1774072247302701128","","s_yuni_r","in","","0","2","0","https://twitter.com/_M_a_n_i_s/status/1774072247302701128","1740297861198462976","_M_a_n_i_s"
"1774014437344890954","Sat Mar 30 10:02:56 +0000 2024","0","Gen z pintar bicara dan banyak omong nya giliran kerja tunjuk-tunjukan. Begitulah pendapat pekerja Konoha.","1774014437344890954","","","in","","0","0","0","https://twitter.com/JaxsonDen/status/1774014437344890954","765608911","JaxsonDen"
"1773969522778861890","Sat Mar 30 07:04:27 +0000 2024","0","[cm] guys ada kah yang mau bantu isi kuesioner penelitian sender? kriteria yang dibutuhin gen z yang kerja secara wfh atau hybrid di jakarta.. tinggalin jejak nanti sender drop linknya di dm. Ada hadiah saldo ewallet juga buat 10 orang yang beruntung TIA ","1773969522778861890","","","in","","0","1","0","https://twitter.com/collegemenfess/status/1773969522778861890","1046084008742801408","collegemenfess"
"1773918432976859577","Sat Mar 30 03:41:26 +0000 2024","5","Im so sorry... adakah sebab Gen Z dah start kerja? and they the one who bising abt this issue??? kajshdkhsakdj likkeeee.... Malaysia ni dah cukup banyak cutiii... let's fight for 4 working days nextttt laaa dari dok bising cutiii","1773918432976859577","","","in","","0","0","0","https://twitter.com/TheWanAndOnlyyy/status/1773918432976859577","2210151354","TheWanAndOnlyyy"
"1773914525114454032","Sat Mar 30 03:25:55 +0000 2024","6","Genuinely asking work! Kenapa akhir-akhir ini tiap ada hal negatif di dunia kerja yang selalu disalahkan pasti Gen Z ? Aku masuk gen Z lama-lama gedek liat ginian. https://t.co/cLl4d0OGnK","1773914525114454032","https://pbs.twimg.com/media/GJ4128iawAAV6A8.jpg","","in","MENFESS BOT — ❌POST MANUAL❌","2","5","0","https://twitter.com/worksfess/status/1773914525114454032","1244597361826885636","worksfess"
"1773860902263296245","Fri Mar 29 23:52:50 +0000 2024","0","susahnya jadi gen Z: banyak quote bilang 'kita tuh harus hidup dihari ini menikmati hari ini jangan mikirin sesuatu yang belum terjadi' tapi setiap kali interview kerja di tanyain 'kamu melihat diri kamu 5 tahun kedepan gimana?'","1773860902263296245","","","in","Surabaya","0","0","0","https://twitter.com/afafajar7/status/1773860902263296245","2877427249","afafajar7"
"1773436988047397257","Fri Mar 29 22:20:00 +0000 2024","1","@PartBurungGalak Kalo partai anak muda harus calegnya kemarin paling berani speak up dan kasih solusi soal masalah2 gen z kaya isu mental health lap. kerja isu mahalnya hunian. Pantesan suara 2.8 yg diperjuangin cmn pokoknya sm jokowi aja gitu ?","1773837537913798768","","PartBurungGalak","in","Bali","0","1","0","https://twitter.com/yogatanaya/status/1773837537913798768","1464899627778383878","yogatanaya"
"1773721391881437308","Fri Mar 29 14:38:28 +0000 2024","0","Jeno gueee bgt as gen z yang capek kerja terus diomongin atasan bawaannya pengin resign https://t.co/PanklJW66f","1773721391881437308","https://pbs.twimg.com/media/GJ2GNLqaQAAR9XE.jpg","","in","","0","0","0","https://twitter.com/tobewithdream/status/1773721391881437308","1134220860045139968","tobewithdream"
"1773720228096250000","Fri Mar 29 14:33:51 +0000 2024","0","As gen z yang baru nyemplung dunia kerja ko relate bgt ni konten ","1773720228096250000","","","in","","0","0","0","https://twitter.com/tobewithdream/status/1773720228096250000","1134220860045139968","tobewithdream"
"1773694596624597228","Fri Mar 29 12:52:00 +0000 2024","3"," Kamu jaga fisik jangan keliatan ngantuk gitu pas kerja! Bitch? Gua kuliah sambil kerja gila ditambah gua kerja sambil puasa. Lu enak kagak puasa ga ngerasain. My gen z instinct is telling me to resign byeeee","1773694596624597228","","","in","","0","0","0","https://twitter.com/Itsrajanu/status/1773694596624597228","1525330667856228352","Itsrajanu"
"1773641297896603806","Fri Mar 29 09:20:12 +0000 2024","0","work! hiii kakakk kakakk dengan kriteria gen z dan memiliki jam kerja fleksibel ada yang bersedia untuk mengisi kuesioner sender? mohon bantuannya karena masih kurang 80 responden dan terima kasih banyakk nanti sender kirim link nyaa","1773641297896603806","","","in","MENFESS BOT — ❌POST MANUAL❌","0","3","0","https://twitter.com/worksfess/status/1773641297896603806","1244597361826885636","worksfess"
"1773101349523083723","Wed Mar 27 21:34:40 +0000 2024","0","Dan ya gen Z di kampung jg sprtinya sudah sibuk memikirkan urusan perut sehingga urusan mental bukan prioritas lagi. Kerja dr pagi smpai malam dgn beban kerja yang cukup melelahkan ttp mereka tempuh. Prinsipnya mereka lebih baik kerja dr pada di rumah malu sm tnga dan ortu","1773101357769093201","","diki_pointnemo","in","","0","1","0","https://twitter.com/diki_pointnemo/status/1773101357769093201","1762008677098397696","diki_pointnemo"
"1773101349523083723","Wed Mar 27 21:34:40 +0000 2024","0","Bagi Gen Z di wilayah ku bisa sekolah sampai SMA saja sudah bersyukur. setelahnya mereka mencari kerja apa saja yg penting gak nganggur. Trend yg berkembang bagi gen Z di kampung bukan isu lingkungan mslh global atau hal hal elit. Melainkan urusan perut.","1773101354728276462","","diki_pointnemo","in","","0","1","0","https://twitter.com/diki_pointnemo/status/1773101354728276462","1762008677098397696","diki_pointnemo"
"1773032908338462996","Wed Mar 27 17:02:41 +0000 2024","0","Trs rbrb Berasa main sm geng kampus krn dapet temen kerja segrup ada yg msh kuliah. Balik malem pembahasannya persis jaman gw kuliah gen z kali ini sy dukung","1773032910460711381","","teamunae","in","her ; 25+; rps","0","0","0","https://twitter.com/teamunae/status/1773032910460711381","708519190995447808","teamunae"
"1773003914893484396","Wed Mar 27 16:10:24 +0000 2024","0","@kapsuloren sbg perwakilan gen z saya minta maaf pak. tapi di lingkungan kerja saya yg 80% gen z pada rajin2 pak mungkin belom nemu aja ","1773019752979440038","","kapsuloren","in","exit liquidity","0","1","0","https://twitter.com/weexendgolfer/status/1773019752979440038","1258435978538049537","weexendgolfer"
"1772954932846506373","Wed Mar 27 15:18:59 +0000 2024","0","@worksfess @1999jxf gue jg pas kerja 2 bulan resign di katain gen z gamau di tekan sampe ngejelek2in di getkontak wkwk padahal sebelumnya gue jg sanggup kerja 2th di satu perusahaan karna emg lagi agak bangkrut aja makanya pindahh","1773006810015748330","","worksfess","in","Yogyakarta","0","0","0","https://twitter.com/anaftrnn/status/1773006810015748330","961455202619465728","anaftrnn"
"1773006808405135807","Wed Mar 27 15:18:58 +0000 2024","0","ANJINGGG AKHIRNYA GUE RESIGN BODO AMAT DIBILANG GA PENDIDIKAN DAN GEN Z MENTALNYA LEMAH luu sini jadi gue sehari bangsattt tempat kerja lu toxic seisinya apaa lu kuat????","1773006808405135807","","","in","they/them","0","0","0","https://twitter.com/ravcixd/status/1773006808405135807","1401838561851183106","ravcixd"
"1772997140601774591","Wed Mar 27 14:40:33 +0000 2024","0","bener2 ngerasain yg di twitter2 gen z kerja setres dikit mental keganggu trsngajuin resign pdhl dia yg kerjanya lelet","1772997140601774591","","","in","","0","0","0","https://twitter.com/131privateonly/status/1772997140601774591","2645349578","131privateonly"
"1772988351991123971","Wed Mar 27 14:05:39 +0000 2024","0","terus ini sahabat sejatiku ini malah kerja juga keluar kota pengen kujotos jadinya itu vacuum ditinggal di rumah mertuanyaaa aaaahh padahal aku ngasih ke mereka biar istrinya bisa bersih bersih cantik ala irt gen z gituu","1772988358978846879","","noudunnome","in","Lisa","0","0","0","https://twitter.com/noudunnome/status/1772988358978846879","1088940997206192128","noudunnome"
"1772954932846506373","Wed Mar 27 12:44:40 +0000 2024","0","@worksfess gua gen z juga tp ga kaya elu nder resign ya resign aja gausah peduliin apa kata rekan kerja lu","1772967978088226970","","worksfess","in","South Jakarta","0","0","0","https://twitter.com/ditttttid/status/1772967978088226970","1646425675908403200","ditttttid"
"1772942173920448775","Wed Mar 27 11:31:11 +0000 2024","1","@Pai_C1 Gen Z kerja ga kepake bodoh nya lagi bisa2 itu expedisi melepas driver kw. Karakter bocil nyupir selain baru dijalanan condong ugal2an keren2an balap2an.","1772949483329925474","","Pai_C1","in","DKI Jakarta, Indonesia","0","0","0","https://twitter.com/birridbirrid/status/1772949483329925474","3006279013","birridbirrid"
"1772919713372258689","Wed Mar 27 11:03:12 +0000 2024","0","@riijjall Padahal gen z ini market paling cuan buat fnb saat ini apa lg mereka dah masuk usia kerja loh","1772942439919096156","","riijjall","in","Jawa Timur, Indonesia","0","1","0","https://twitter.com/jangcil/status/1772942439919096156","1078845408107913216","jangcil"
"1772904896695849089","Wed Mar 27 08:34:01 +0000 2024","0","Salah satu Hal paling anjing adalah ketika lo kerja partnernya gen z yang kek kontol","1772904896695849089","","","in","Indonesia","0","1","0","https://twitter.com/iqbalibab/status/1772904896695849089","149186582","iqbalibab"
"1772900285737816564","Wed Mar 27 08:15:41 +0000 2024","115","Naikkan lah gaji. Apa function board itu ini kalau tak boleh nak regulate gaji. Melabun gen z tak minat stem itu ini. Siapa minat kerja jadi babu. Nak meluah kat medsos nampak colleague kerja GLC gaji 3-4 kali ganda dari orang yang kerja SME dan MNC. Terus rasa down. Fak.","1772900285737816564","","","in","","1","2","138","https://twitter.com/padeli_/status/1772900285737816564","761564972400844800","padeli_"
"1772896423337689346","Wed Mar 27 08:00:20 +0000 2024","0","Gen z kalau dah kerja kalau dia tetiba emo dia hilang dp ka eh tak pasal pasal colleagues dia kena cari number dia mana satu kalau nak chat dah la member tak save number ","1772896423337689346","","","in","","0","0","0","https://twitter.com/tyraleeeeee/status/1772896423337689346","1167748937131810816","tyraleeeeee"
"1772891409709945258","Wed Mar 27 07:40:25 +0000 2024","0","Tobat gw kerja ma Gen z kudu banyak2 bersabar..fyuuh","1772891409709945258","","","in","","0","0","1","https://twitter.com/yantea85/status/1772891409709945258","444283703","yantea85"
"1772879392487661845","Wed Mar 27 06:52:40 +0000 2024","17","kerja keraslah agar mampu beli rumah di komplek yg GA kaya gini (*this isnt meant to be taken literally cause gen z cannot afford housing)","1772879392487661845","","","in","she/her ☻","0","0","1","https://twitter.com/granolish/status/1772879392487661845","1291324761516044288","granolish"
"1772875838498959692","Wed Mar 27 06:38:32 +0000 2024","0","Kerja sambil mendengarkan Live sidang MK. https://t.co/6eBohuXLqQ","1772875838498959692","https://pbs.twimg.com/media/GJqEli6aQAAVvDe.jpg","","in","","0","0","0","https://twitter.com/Studio_GenZ/status/1772875838498959692","1212475714861035520","Studio_GenZ"
"1772534378792366502","Wed Mar 27 03:38:07 +0000 2024","0","@bangopang__ Alih2 mau bikin tren sdh waktunya kepemimpinan oleh generasi muda. Efek domino nya luar biasa terlebih terhadap bagaimana jadinya presepsi gen z/generasi muda/fresh graduate &amp; mereka2 yg ada pada usia2 produktif dalam menyikapi dunia kerja.","1772830433186627812","","bangopang__","in","","0","0","0","https://twitter.com/Awalanur/status/1772830433186627812","848047958025158657","Awalanur"
"1772794431290380355","Wed Mar 27 01:15:04 +0000 2024","0","Dear gen z lu boleh punya prinsip kerja ambil gaji pulang. Tapi klo lu ga bisa diajak komunikasi mending lu ga usah kerja. Menghambat kerjaan orang itu namanya. Isuk2 geus emosi.","1772794431290380355","","","in","","0","0","0","https://twitter.com/whalien_5_two/status/1772794431290380355","1695061041502138369","whalien_5_two"
"1772786445494919225","Wed Mar 27 00:43:20 +0000 2024","0","dipikir pikir terlalu singkat dari fase lulus dgn masuk dunia kerja.. pdhl sgt menentukan mentalitas after college. apalagi buat gen z yg nyaman2an dan segala ekspektasi ny dg worklife balance","1772786445494919225","","","in","","0","0","0","https://twitter.com/hanadulsetxoxo/status/1772786445494919225","1295334171481522178","hanadulsetxoxo"
"1762324451201519814","Wed Mar 27 00:29:29 +0000 2024","1","Bongok punya gen z Tambah beban kat ktorang sbb kena handle masalah dia yg dia sorok since last year Now dia ponteng kerja terus. Sampai ktorang xleh cuti sbb dia dah ganggu the team's attendance rate Dia ckp mak dia sakit. Bila manager reach out dia ignore","1772782960577802742","","najwawok","in","Kuala Lumpur ","0","1","0","https://twitter.com/najwawok/status/1772782960577802742","2832467335","najwawok"
"1772485675658662392","Tue Mar 26 20:20:13 +0000 2024","1","@RusdiMuhd87 @mkini_bm Saya taknak jadi influencer walaupun hobi saya editing dan pandai buat content saya nak jadi ir. Tapi sy tak dpt kerja lagi sejak graduate. dah la bang saya bukan gen z. Tapi itulah nasib saya. Almost dua tahun dah tak keje. Skrg nak cari kerja pun sy dah takda semangat.","1772720229988053189","","RusdiMuhd87","in","Malaysia","0","1","0","https://twitter.com/keknaainaa/status/1772720229988053189","746467274","keknaainaa"
"1772689117601579039","Tue Mar 26 18:16:35 +0000 2024","0","di kantor bbrp waktu yg lalu ada question of the day. trs pertanyaannya kerja pertama di mana dan berapa lama di bagian berapa lama cuma aku satu2nya yg sebut satu bulan. yg lainnya minimal tahunan. terus ada yg nyeletuk Gen Z bgt . kan memang iya","1772689117601579039","","","in","","0","0","0","https://twitter.com/stairvaytoheavn/status/1772689117601579039","824653122","stairvaytoheavn"
"1772616626451480849","Tue Mar 26 15:55:02 +0000 2024","0","@worksfess happy bgt kerja yg isinya millenial sm gen z tu seru bgt ancrit! bener2 kerjaan yg sesuai ekspektasi krn gk mau sm org2 tua. dikantor yg tua cuma pak satpamnya aja ceonya jg masih muda keren dah asli.","1772653497340604677","","worksfess","in","","0","0","0","https://twitter.com/sweettmungbean/status/1772653497340604677","1320898461764481024","sweettmungbean"
"1772419604750426460","Tue Mar 26 15:06:53 +0000 2024","0","@FudyEJ @__AnakKolong Engkong bela2in kerja sambil ngojol supaya anak jadi tukang sarjana itu pun si anak harus punya inisiatif dan mimpi besar klo mau orang yg berhasil. Sementara banyak saudara kita gen Z dan millenial yg gak mau capek bagaimana jadinya ","1772641378679312710","","FudyEJ","in","DKI Jakarta, Indonesia","0","0","0","https://twitter.com/joseph_hono/status/1772641378679312710","321801738","joseph_hono"
"1772584401467044337","Tue Mar 26 11:20:28 +0000 2024","1","Hahahahah kan. Kalau dia boss dekat tempat kerja kemain dia mengata gen z itu ini. Tapi anak-anak spoiled brat ","1772584401467044337","","","in","","0","0","0","https://twitter.com/tomyamkunggg/status/1772584401467044337","1387109067512975360","tomyamkunggg"
"1772562479974871426","Tue Mar 26 09:53:22 +0000 2024","20","Wahayy anak Gen Z... Kalau KERJA yang all-out dongggg.... Jangan kerja berdasarkan mood Kasian senior eluu bangkeeee... Harus ngerapiin kerjaan lu yg setengah-setengah...","1772562479974871426","","","in","Narashino-shi, Chiba","1","2","5","https://twitter.com/MashiroJunalx/status/1772562479974871426","1323781702011899904","MashiroJunalx"
"1772557018525560920","Tue Mar 26 09:31:40 +0000 2024","0","Hampers Gen Z Gen Z yang udah kerja udah pada cair belum THR nya? Yuk bagi bagi hampers buat keluarga atau teman kerja. Murmer under 50k dan pastinya cuteeee https://t.co/bFnPx5Bt7a https://t.co/BRh0apj98k","1772557018525560920","https://pbs.twimg.com/media/GJljNpKb0AAxBqq.jpg","","in","Kota Surabaya, Jawa Timur","1","0","0","https://twitter.com/kim_minci/status/1772557018525560920","1434285357659426818","kim_minci"
"1772533138788347936","Tue Mar 26 07:56:47 +0000 2024","0","Kerja sama Gen Z emang kacaw cape sendiri gue","1772533138788347936","","","in","Jakarta ujung gang","0","0","0","https://twitter.com/DieRindy/status/1772533138788347936","904294003","DieRindy"
"1772529323989402069","Tue Mar 26 07:41:37 +0000 2024","1","Gen Z dan Transformasi Budaya Perusahaan: Membawa Perubahan ke Tempat Kerja https://t.co/EIrXBYKV2G","1772529323989402069","","","in","Indonesia","0","0","0","https://twitter.com/kompasiana/status/1772529323989402069","23786106","kompasiana"
"1772526842739851764","Tue Mar 26 07:31:45 +0000 2024","0","Gen Z dan Transformasi Budaya Perusahaan: Membawa Perubahan ke Tempat Kerja https://t.co/AD1qYckw3q","1772526842739851764","","","in","Jakarta","0","0","0","https://twitter.com/merzagamals/status/1772526842739851764","893273239","merzagamals"
"1772525680527626627","Tue Mar 26 07:27:08 +0000 2024","1","Bagaimanakah Gen Z di Tempat Kerja? Kebanyakan Healing dan Doyan Resign? Benarkah? Yuk Disimak! https://t.co/o13aRTKLpZ","1772525680527626627","","","in","Indonesia","0","0","0","https://twitter.com/kompasiana/status/1772525680527626627","23786106","kompasiana"
"1772465113225715739","Tue Mar 26 03:35:55 +0000 2024","0","@worksfess hadehhhh. ada yee org kerja mikirin ego sama gengsi. org mah kerja mikirin bisa beli rumah atau nikah atau lebih bisa naik jabatan. tp gen z skrng kebanyakan gengsi sama ego lebih gede","1772467490095784286","","worksfess","in","Bekashit","0","0","0","https://twitter.com/sayapaddle/status/1772467490095784286","1131058463847534592","sayapaddle"
"1772425870617026580","Tue Mar 26 00:50:32 +0000 2024","0","Dan terjadi lagi gen z kontol gen z kontol Terlalu banyak gaya nyoba kerja nyoba kerja sedangkan bangun aja susah ngentod","1772425870617026580","","","in","","0","1","0","https://twitter.com/NicolianNathan1/status/1772425870617026580","1502626870147178498","NicolianNathan1"
"1772392927047582160","Mon Mar 25 22:39:37 +0000 2024","0","https://t.co/TaDykzhzOy ayoo gen z bisa cari kerja d Nippon","1772392927047582160","","","in","blok a","0","0","0","https://twitter.com/dwyt_farm/status/1772392927047582160","1209644431","dwyt_farm"
"1771869782989562098","Sun Mar 24 12:00:50 +0000 2024","81","Masalahnya skrg byk akun2 mimiliteran yg lahir post-Formil Sehingga dihitung Gen Z. Disangka belum pada kerja. Akui saja kita2 yg debatin amblesiyah larbug ukur armor pake penggaris ceng2in Momod MBD adl relik Gen X dan milenial ","1771869782989562098","","","in","","4","23","20","https://twitter.com/EnricoE39/status/1771869782989562098","533355342","EnricoE39"
"1771802527702368351","Sun Mar 24 07:33:35 +0000 2024","0","Memang beda jauh etos kerja gen z ","1771802527702368351","","","in","Sleman","0","0","0","https://twitter.com/IkhsanCakram/status/1771802527702368351","1025910973","IkhsanCakram"
"1771798747871404380","Sun Mar 24 07:18:34 +0000 2024","12","Kenapa sih Gen Z prefer work-life balance? Tiap generasi selalu belajar dari kesalahan generasi diatasnya. Gen Boomer belajar dari Gen Builders kalau hidup miskin dibawah penjajahan itu gaenak. Harus kerja keras apapun harganya biar bisa mapan. Gen Millenial dan Gen Z belajar ","1771798747871404380","","","in","DKI Jakarta, Indonesia","0","0","0","https://twitter.com/angganalyst/status/1771798747871404380","3021399542","angganalyst"
"1771772683606282358","Sun Mar 24 05:39:19 +0000 2024","0","@worksfess dulu aku kena depak karena senior gasuka gen z eaaa apa kerjaku aja yg gabecus wkwkw. tp lebih nyaman sama lingkup kerja yang seumuran sih dibanding gap jauh gitu. minim konflik","1771773772426596381","","worksfess","in","ENG | IDN","0","0","0","https://twitter.com/chimoshi0/status/1771773772426596381","1338854756790386690","chimoshi0"
"1771766644706365734","Sun Mar 24 05:17:55 +0000 2024","1","@hoteliercrypto Emang fakta sih gen Z ini etos kerja jauh dengan generasi lama dikit2 mental health ","1771768384671060253","","hoteliercrypto","in","Atlantis","0","0","0","https://twitter.com/OnlyFish69/status/1771768384671060253","1681223358262964224","OnlyFish69"
"1771766644706365734","Sun Mar 24 05:11:00 +0000 2024","219","Generasi Z adalah toxic buat perusahaan. Beberapa perusahaan berjuang keras memahami cara berpikir generasi Z untuk masuk dalam budaya kerja perusahaan. Banyak perusahaan mengatakan Gen z sangat toxic dan semaunya sendiri. Gen Z adalah generasi muda kelahiran 1997- 2012. Itu ","1771766644706365734","","","in","Bali, Indonesia","2","13","50","https://twitter.com/hoteliercrypto/status/1771766644706365734","1527128825901228032","hoteliercrypto"
"1771601455612322174","Sat Mar 23 18:14:36 +0000 2024","1","Abis liat konten stereotype gen z yg katanya mentingin hak daripada kewajiban dan kutu loncat lalu ngeliat nyinyiran komen gen x &amp; boomer yg sok paling hr jadi keinget pernah debat sama HR/HC masalah poin2 di perjanjian kerja kok ga sesuai sama uu tenaga kerja eh dia kebingungan","1771601455612322174","","","in","bumi","0","1","0","https://twitter.com/indischepartijj/status/1771601455612322174","1213053505482551298","indischepartijj"
"1767848393135768010","Sat Mar 23 15:13:31 +0000 2024","0","@MeriemMartha haii kakk walah oke kak gapapaa terima kasih banyak kak. kalo boleh mungkin aku titip ke rekan rekan atau teman yang masih menggunakan sistem kerja fleksibel dan gen z ya kak. sekali lagi terima kasih banyak kak","1771555884092608543","","MeriemMartha","in","","0","0","0","https://twitter.com/zinnennina/status/1771555884092608543","1301036027780329473","zinnennina"
"1771433064172048631","Sat Mar 23 11:37:40 +0000 2024","0","@tanyarlfes Gen z nih lemah.. mental tahu lembek... Kerja ya kerja profesional lah.. dikit dikit gak mood mental hancur.. tai lah..","1771501566064841015","","tanyarlfes","in","Indonesia","0","0","1","https://twitter.com/Panoet__/status/1771501566064841015","1298552728331808768","Panoet__"
"1771480322590531802","Sat Mar 23 10:13:16 +0000 2024","0","Dari kesehatan mental hingga kekhawatiran kualitas hidup intip cara Gen Z memandang dunia kerja https://t.co/PBB8j7aWe8","1771480322590531802","","","in","","0","0","0","https://twitter.com/Fortune_IDN/status/1771480322590531802","1380017096390676483","Fortune_IDN"
"1771448302791180629","Sat Mar 23 08:14:57 +0000 2024","0","Buat Gen Z kebanyakan nuntut gabisa kerja nol skill tapi ekspektasinya ketinggian mending suruh bapak lo bikin perushaan sendiri deh. Lu jadi direkturnya. Enak khan?","1771450547691761779","","gegevanoo","in","Semarang kaline banjir","0","1","0","https://twitter.com/gegevanoo/status/1771450547691761779","3232224102","gegevanoo"
"1771135183867306341","Fri Mar 22 11:21:49 +0000 2024","0","ga suka overtime karna menjunjung tinggi start kerja dan selesai sesuai clock in dan clock out absen (gen z coded) ","1771135186174202048","","kumaumon","in","","0","0","0","https://twitter.com/kumaumon/status/1771135186174202048","1752057577507344384","kumaumon"
"1770806316648350156","Fri Mar 22 07:52:27 +0000 2024","0","@worksfess Tumben gak ada Gen Z fomo salty yg mencak-mencak karena liat ada orang yg mau kerja di Coca Cola yg notabene pendukung Wahyudi ","1771082499927441918","","worksfess","in","Jogja","0","0","0","https://twitter.com/HILARlO/status/1771082499927441918","82550378","HILARlO"
"1771053113497309197","Fri Mar 22 05:55:41 +0000 2024","0","The gen z discrimination at my workplace is not that subtle but you can feel it . Usia kerja kan sekarang emang dominasi gen z tapi emg yang senior insensitive aja. Selalu merasa superior dan ngeliat gen z tuh ga bisa ngapa-ngapain at least di kasus gue","1771053113497309197","","","in","","0","0","0","https://twitter.com/mingdilf/status/1771053113497309197","1248932427172478977","mingdilf"
"1770851363628388731","Thu Mar 21 16:34:00 +0000 2024","0","capek bgt kerja sm anak 2000an aka gen z","1770851363628388731","","","in","","0","0","0","https://twitter.com/urdisturber/status/1770851363628388731","1192869307379699712","urdisturber"
"1770827040037507565","Thu Mar 21 14:57:21 +0000 2024","0","kantor-kantor th aneh ngasih batas usia buat pelamar tp kebagian Gen Z ga bisa kerja malah adat2an d spill dimana2! ANEH!","1770827040037507565","","","in","Bandung ","0","0","0","https://twitter.com/altatitus/status/1770827040037507565","228329815","altatitus"
"1770306078078812375","Wed Mar 20 05:37:22 +0000 2024","0","@PeriRWN Udah kali ke 8 ngeluh tentang kerja bareng gen z ","1770323727294861511","","PeriRWN","in","baghdad","0","1","0","https://twitter.com/SagalaDiSanguan/status/1770323727294861511","1188747603367751680","SagalaDiSanguan"
"1770280336750264707","Wed Mar 20 05:04:49 +0000 2024","0","@wnxtr Beli tanah di situ gen z harus tidak makan bertahun2 lalu menjual dirinya untuk kerja lembur bagai kuda demi bisa bayar cicilan KPR","1770315535093268978","","wnxtr","in","coping mechanism place","0","1","0","https://twitter.com/septimberrr/status/1770315535093268978","822654025","septimberrr"
"1770306274565226822","Wed Mar 20 04:28:01 +0000 2024","0"," KebELi asAl gEN Z gA bAnYaK HeALiNg CheCK OuT sAMa MiNuM StaRbUcKs Woi ngentot mau healing ga ada waktu keasikan kerja. Check out marketplace juga setaon bisa di bawah 12 kali karena barang²nya ga cocok starbucks?? Kemahalan cok gw minum kopi lokal yg 35rb buat 6 bulan.","1770306274565226822","","","in","deep space nine","0","1","0","https://twitter.com/parkerplak/status/1770306274565226822","1758399739245326336","parkerplak"
"1770282729877512344","Wed Mar 20 02:54:27 +0000 2024","0","pengalaman kerja bareng gen z mereka pinter tapi males dan gengsi buat nanya ke senior. asli capek sih back up kerjaan dia mana tiap lg bareng hobinya ngmgn org mulu berasa kerjaan dia udh paling bener yaAllah cry.","1770282729877512344","","","in","+62","0","0","0","https://twitter.com/faleriabella/status/1770282729877512344","319728521","faleriabella"
"1770280739076276609","Wed Mar 20 02:53:09 +0000 2024","0","@collegemenfess komunikasi teamwork antara gen z sama milenial dilingkungan kerja","1770282402214297899","","collegemenfess","in","Sidoarjo, Indonesia","0","0","0","https://twitter.com/itsyour_26/status/1770282402214297899","1384725705267712004","itsyour_26"
"1770264138629128492","Wed Mar 20 01:40:35 +0000 2024","0","Ini karakteristik dan preferensi Gen Z di dunia kerja ala Jakpat https://t.co/yZZ1qKjKqF","1770264138629128492","","","in","Jakarta","0","0","0","https://twitter.com/indotelko/status/1770264138629128492","410485110","indotelko"
